N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
887.0,TIGER 미국채30년스트립액티브(합성 H),37810.0,120.0,-0.32%,0.0,37735.0,37900.0,37650.0
888.0,SOL 미국배당다우존스(H),9405.0,185.0,-1.93%,0.0,9395.0,9415.0,9390.0
889.0,기신정기,3080.0,5.0,+0.16%,500.0,3085.0,3085.0,3070.0
890.0,코스맥스비티아이,9340.0,30.0,+0.32%,500.0,9300.0,9450.0,9280.0
891.0,화천기계,4040.0,45.0,+1.13%,500.0,4000.0,4055.0,3925.0
892.0,대현,2005.0,5.0,-0.25%,500.0,2005.0,2015.0,2000.0
893.0,동양철관,739.0,4.0,+0.54%,500.0,728.0,740.0,728.0
894.0,TIGER KRX바이오K-뉴딜,5260.0,25.0,+0.48%,0.0,5270.0,5280.0,5215.0
895.0,KODEX 미국반도체MV,12900.0,5.0,-0.04%,0.0,12900.0,12920.0,12865.0
896.0,TIGER 중국소비테마,6000.0,35.0,+0.59%,0.0,6005.0,6005.0,5930.0
897.0,무림페이퍼,2100.0,30.0,+1.45%,2500.0,2070.0,2105.0,2065.0
898.0,동방,1818.0,9.0,+0.50%,1000.0,1796.0,1819.0,1790.0
899.0,대유플러스,682.0,0.0,0.00%,500.0,0.0,0.0,0.0
900.0,TIGER 소프트웨어,7755.0,80.0,+1.04%,0.0,7690.0,7755.0,7600.0
901.0,청호ICT,2490.0,0.0,0.00%,500.0,0.0,0.0,0.0
902.0,KBSTAR 2차전지TOP10인버스(합성),26655.0,600.0,-2.20%,0.0,27500.0,27655.0,26530.0
903.0,KBSTAR 대형고배당10TR,15445.0,65.0,-0.42%,0.0,15470.0,15515.0,15430.0
904.0,다스코,4390.0,95.0,+2.21%,500.0,4305.0,4450.0,4305.0
905.0,상상인증권,785.0,28.0,+3.70%,1000.0,734.0,850.0,734.0
906.0,방림,2005.0,16.0,+0.80%,500.0,1993.0,2030.0,1991.0
907.0,동일고무벨트,6100.0,100.0,+1.67%,500.0,6030.0,6110.0,6000.0
908.0,동방아그로,6200.0,50.0,-0.80%,500.0,6250.0,6260.0,6200.0
909.0,TRUE 블룸버그 인버스 2X 천연가스선물 ETN,42150.0,3800.0,+9.91%,0.0,42565.0,42620.0,41225.0
910.0,KH 필룩스,1326.0,0.0,0.00%,500.0,0.0,0.0,0.0
911.0,태평양물산,1703.0,16.0,+0.95%,500.0,1687.0,1705.0,1660.0
912.0,덕성,5340.0,110.0,+2.10%,500.0,5230.0,5370.0,5150.0
913.0,제일연마,8330.0,50.0,-0.60%,500.0,8500.0,8500.0,8140.0
914.0,KBSTAR 코스닥150선물레버리지,9300.0,220.0,+2.42%,0.0,9010.0,9370.0,9000.0
915.0,인팩,8180.0,10.0,-0.12%,500.0,8190.0,8240.0,7980.0
916.0,신영와코루,9080.0,30.0,-0.33%,500.0,9110.0,9110.0,9060.0
917.0,삼호개발,3265.0,5.0,-0.15%,500.0,3270.0,3295.0,3255.0
918.0,WOORI 25-09 회사채(AA-이상)액티브,50050.0,0.0,0.00%,0.0,50050.0,50055.0,50050.0
919.0,유니드비티플러스,7680.0,40.0,-0.52%,1000.0,7650.0,7750.0,7510.0
920.0,HANARO 200 TOP10,7510.0,0.0,0.00%,0.0,7455.0,7520.0,7450.0
921.0,KODEX 차이나CSI300,10915.0,80.0,-0.73%,0.0,10995.0,10995.0,10860.0
922.0,한신공영,7020.0,10.0,+0.14%,5000.0,7010.0,7030.0,6980.0
923.0,크라운해태홀딩스,5460.0,70.0,+1.30%,500.0,5390.0,5470.0,5390.0
924.0,콤텍시스템,668.0,14.0,+2.14%,500.0,661.0,670.0,653.0
925.0,두산퓨얼셀1우,6040.0,20.0,-0.33%,100.0,5880.0,6060.0,5880.0
926.0,금비,80700.0,1100.0,+1.38%,5000.0,79600.0,81100.0,78200.0
927.0,화승코퍼레이션,1607.0,37.0,+2.36%,500.0,1563.0,1647.0,1506.0
928.0,써니전자,2295.0,5.0,+0.22%,500.0,2290.0,2315.0,2280.0
929.0,SG세계물산,394.0,6.0,+1.55%,500.0,386.0,397.0,386.0
930.0,TIGER 미디어컨텐츠,5635.0,80.0,+1.44%,0.0,5570.0,5655.0,5525.0
931.0,고려산업,3175.0,25.0,+0.79%,1000.0,3100.0,3180.0,3070.0
932.0,TIGER 화장품,2355.0,10.0,+0.43%,0.0,2345.0,2360.0,2325.0
933.0,TIGER 미국나스닥100TR(H),11780.0,20.0,+0.17%,0.0,11775.0,11790.0,11765.0
934.0,호전실업,8060.0,40.0,-0.49%,500.0,8000.0,8180.0,8000.0
935.0,대원화성,1904.0,39.0,+2.09%,500.0,1832.0,1915.0,1832.0
936.0,지엠비코리아,4110.0,30.0,+0.74%,500.0,4080.0,4110.0,4055.0
937.0,조광페인트,6120.0,80.0,+1.32%,500.0,6040.0,6180.0,5980.0
938.0,NH프라임리츠,4195.0,5.0,-0.12%,500.0,4280.0,4280.0,4075.0
939.0,엔케이,978.0,12.0,+1.24%,500.0,962.0,985.0,955.0
940.0,HL D&I,2065.0,30.0,+1.47%,5000.0,2020.0,2075.0,2005.0
941.0,TIGER 미국다우존스30,21700.0,325.0,-1.48%,0.0,21795.0,21795.0,21700.0
942.0,신한 WTI원유 선물 ETN(H),7795.0,5.0,-0.06%,0.0,7800.0,7820.0,7790.0
943.0,KODEX 은선물(H),4415.0,50.0,+1.15%,0.0,4395.0,4420.0,4395.0
944.0,TIGER 테슬라채권혼합Fn,10715.0,20.0,-0.19%,0.0,10770.0,10770.0,10700.0
945.0,일신석재,995.0,3.0,+0.30%,500.0,982.0,1000.0,982.0
946.0,유니온,4925.0,55.0,+1.13%,500.0,4820.0,4945.0,4815.0
947.0,TIGER 국채3년,104600.0,60.0,-0.06%,0.0,104660.0,104680.0,104590.0
948.0,ACE 25-06 회사채(AA-이상)액티브,10095.0,0.0,0.00%,0.0,10095.0,10095.0,10090.0
949.0,TIGER 200 에너지화학,12505.0,225.0,+1.83%,0.0,12035.0,12525.0,12035.0
950.0,히어로즈 종합채권(AA-이상)액티브,97730.0,0.0,0.00%,0.0,97730.0,97730.0,97730.0
951.0,사조오양,8060.0,10.0,-0.12%,5000.0,8020.0,8110.0,7990.0
952.0,TIGER 코스닥150,12230.0,130.0,+1.07%,0.0,12080.0,12305.0,12035.0
953.0,유유제약,4440.0,40.0,-0.89%,1000.0,4410.0,4475.0,4345.0
954.0,대원전선,1046.0,16.0,+1.55%,500.0,1011.0,1046.0,1011.0
955.0,유성기업,2880.0,35.0,+1.23%,500.0,2855.0,2900.0,2855.0
956.0,새론오토모티브,3890.0,0.0,0.00%,500.0,3885.0,3890.0,3875.0
957.0,미래에셋글로벌리츠,2565.0,0.0,0.00%,1000.0,2600.0,2600.0,2550.0
958.0,신송홀딩스,6300.0,180.0,+2.94%,500.0,6250.0,6320.0,6080.0
959.0,보락,1244.0,21.0,+1.72%,200.0,1200.0,1250.0,1198.0
960.0,명문제약,2190.0,70.0,-3.10%,500.0,2250.0,2250.0,2120.0
961.0,동원금속,1582.0,18.0,-1.13%,500.0,1600.0,1638.0,1553.0
962.0,TIMEFOLIO 글로벌AI인공지능액티브,12200.0,50.0,+0.41%,0.0,12315.0,12315.0,12190.0
963.0,TRUE 나스닥 100 ETN,14610.0,45.0,+0.31%,0.0,14625.0,14625.0,14610.0
964.0,KODEX WTI원유선물(H),15940.0,5.0,-0.03%,0.0,15930.0,16015.0,15915.0
965.0,마이티 26-09 특수채(AAA)액티브,99710.0,50.0,+0.05%,0.0,99730.0,99730.0,99700.0
966.0,남성,2010.0,40.0,+2.03%,500.0,1971.0,2030.0,1951.0
967.0,동양피스톤,5500.0,180.0,+3.38%,500.0,5320.0,5550.0,5320.0
968.0,이건산업,6590.0,140.0,+2.17%,5000.0,6570.0,6590.0,6400.0
969.0,남광토건,7340.0,90.0,+1.24%,5000.0,7250.0,7350.0,7200.0
970.0,KODEX 아시아반도체공급망exChina액티브,12280.0,95.0,+0.78%,0.0,12045.0,12305.0,12045.0
971.0,KC코트렐,1402.0,14.0,+1.01%,500.0,1380.0,1419.0,1365.0
972.0,KBSTAR 중기우량회사채,103175.0,30.0,+0.03%,0.0,103180.0,103180.0,103130.0
973.0,깨끗한나라,1912.0,12.0,+0.63%,1000.0,1843.0,1912.0,1843.0
974.0,TRUE S&P500 선물 ETN,14240.0,35.0,-0.25%,0.0,14255.0,14255.0,14240.0
975.0,KODEX 미국달러선물,12535.0,35.0,-0.28%,0.0,12590.0,12595.0,12530.0
976.0,KBSTAR 미국단기투자등급회사채액티브,10395.0,5.0,+0.05%,0.0,10415.0,10415.0,10390.0
977.0,쌍방울,269.0,0.0,0.00%,500.0,0.0,0.0,0.0
978.0,오리엔트바이오,594.0,5.0,-0.83%,500.0,599.0,626.0,588.0
979.0,화천기공,31950.0,300.0,+0.95%,5000.0,31100.0,32250.0,31100.0
980.0,천일고속,49150.0,400.0,+0.82%,5000.0,48750.0,50000.0,48750.0
981.0,삼성공조,8640.0,10.0,-0.12%,500.0,8650.0,8700.0,8550.0
982.0,KODEX 한국대만IT프리미어,17965.0,35.0,-0.19%,0.0,18005.0,18045.0,17910.0
983.0,KODEX 미국메타버스나스닥액티브,7900.0,45.0,+0.57%,0.0,7920.0,7930.0,7880.0
984.0,신한 레버리지 은 선물 ETN(H),6980.0,170.0,+2.50%,0.0,6915.0,6990.0,6915.0
985.0,상신브레이크,3250.0,20.0,-0.61%,500.0,3270.0,3310.0,3245.0
986.0,서울식품,185.0,1.0,+0.54%,100.0,184.0,185.0,183.0
987.0,보해양조,498.0,3.0,-0.60%,500.0,495.0,499.0,493.0
988.0,TIGER 200선물레버리지,10640.0,65.0,+0.61%,0.0,10485.0,10655.0,10460.0
989.0,부국철강,3455.0,50.0,+1.47%,500.0,3350.0,3475.0,3350.0
990.0,한솔홈데코,857.0,1.0,-0.12%,1000.0,845.0,863.0,844.0
991.0,신한 레버리지 코스닥 150 선물 ETN,27610.0,310.0,+1.14%,0.0,26850.0,27610.0,26665.0
992.0,SK우,121600.0,800.0,+0.66%,200.0,121100.0,125800.0,120200.0
993.0,대우부품,1395.0,4.0,-0.29%,500.0,1399.0,1409.0,1381.0
994.0,평화산업,1250.0,10.0,+0.81%,500.0,1225.0,1250.0,1225.0
995.0,KODEX 미국종합채권SRI액티브(H),92830.0,90.0,-0.10%,0.0,92785.0,92880.0,92780.0
996.0,메리츠 3X 레버리지 국채30년 ETN,34300.0,115.0,-0.33%,0.0,34095.0,34575.0,33900.0
997.0,까뮤이앤씨,1517.0,4.0,+0.26%,500.0,1498.0,1523.0,1498.0
998.0,화승알앤에이,3605.0,105.0,-2.83%,500.0,3700.0,3700.0,3580.0
999.0,ACE 미국WideMoat가치주,19495.0,315.0,-1.59%,0.0,19790.0,19790.0,19470.0
1000.0,마니커,1074.0,10.0,+0.94%,500.0,1068.0,1082.0,1054.0
1001.0,하이트론,2470.0,0.0,0.00%,500.0,0.0,0.0,0.0
1002.0,KBSTAR 단기국공채액티브,106545.0,10.0,+0.01%,0.0,106555.0,106555.0,106545.0
1003.0,핸즈코퍼레이션,3110.0,0.0,0.00%,500.0,3110.0,3150.0,3090.0
1004.0,플레이그램,535.0,5.0,-0.93%,100.0,540.0,545.0,530.0
1005.0,신한 S&P500 VIX S/T 선물 ETN D,11285.0,345.0,+3.15%,0.0,11175.0,11330.0,11175.0
1006.0,KODEX Fn성장,12745.0,0.0,0.00%,0.0,12745.0,12745.0,12745.0
1007.0,마스턴프리미어리츠,2540.0,25.0,-0.97%,1000.0,2605.0,2605.0,2540.0
1008.0,DSR,4215.0,15.0,+0.36%,500.0,4200.0,4220.0,4155.0
1009.0,대림B&Co,4045.0,85.0,-2.06%,1000.0,4130.0,4130.0,3970.0
1010.0,대호에이엘,1016.0,9.0,-0.88%,500.0,1025.0,1029.0,998.0
1011.0,인디에프,894.0,14.0,+1.59%,500.0,882.0,900.0,880.0
1012.0,혜인,5260.0,70.0,+1.35%,500.0,5190.0,5280.0,5150.0
1013.0,하이스틸,3310.0,85.0,+2.64%,500.0,3200.0,3330.0,3190.0
1014.0,진양폴리,6660.0,40.0,+0.60%,500.0,6640.0,6660.0,6400.0
1015.0,ARIRANG 신흥국MSCI(합성 H),8280.0,0.0,0.00%,0.0,8310.0,8320.0,8225.0
1016.0,삼화왕관,30900.0,150.0,-0.48%,5000.0,30700.0,31000.0,30700.0
1017.0,CS홀딩스,57600.0,100.0,+0.17%,5000.0,58100.0,58100.0,57300.0
1018.0,인터지스,2230.0,20.0,+0.90%,500.0,2220.0,2230.0,2210.0
1019.0,KODEX 일본TOPIX100,16850.0,185.0,-1.09%,0.0,17245.0,17245.0,16815.0
1020.0,한솔로지스틱스,2380.0,10.0,+0.42%,500.0,2370.0,2395.0,2365.0
1021.0,영보화학,3290.0,10.0,-0.30%,500.0,3350.0,3350.0,3260.0
1022.0,조비,12640.0,80.0,+0.64%,5000.0,12500.0,12660.0,12380.0
1023.0,TIGER 미국필라델피아반도체레버리지(합성),10645.0,120.0,+1.14%,0.0,10700.0,10700.0,10615.0
1024.0,유한양행우,55100.0,200.0,+0.36%,1000.0,54900.0,57000.0,54000.0
1025.0,한세엠케이,2160.0,5.0,-0.23%,500.0,2160.0,2160.0,2110.0
1026.0,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),25975.0,475.0,-1.80%,0.0,25980.0,26000.0,25945.0
1027.0,우성,21000.0,150.0,+0.72%,5000.0,21200.0,21200.0,20850.0
1028.0,한일철강,2425.0,25.0,+1.04%,500.0,2400.0,2425.0,2370.0
1029.0,코오롱인더우,23200.0,100.0,+0.43%,5000.0,23100.0,23300.0,22900.0
1030.0,서원,1337.0,30.0,+2.30%,500.0,1307.0,1340.0,1286.0
1031.0,다이나믹디자인,3650.0,30.0,+0.83%,500.0,3620.0,3675.0,3500.0
1032.0,GS우,35000.0,50.0,+0.14%,5000.0,35150.0,35150.0,35000.0
1033.0,TIGER 200 중공업,3015.0,25.0,-0.82%,0.0,3020.0,3050.0,2980.0
1034.0,TIGER 미국투자등급회사채액티브(H),46325.0,30.0,-0.06%,0.0,46310.0,46325.0,46240.0
1035.0,문배철강,3005.0,45.0,+1.52%,500.0,2930.0,3020.0,2930.0
1036.0,사조씨푸드,3575.0,45.0,+1.27%,1000.0,3450.0,3600.0,3450.0
1037.0,케이비아이동국실업,553.0,0.0,0.00%,500.0,559.0,559.0,550.0
1038.0,SG글로벌,1363.0,13.0,+0.96%,500.0,1378.0,1378.0,1336.0
1039.0,HANARO CAPEX설비투자iSelect,9400.0,5.0,-0.05%,0.0,9405.0,9405.0,9300.0
1040.0,우진플라임,3045.0,40.0,+1.33%,500.0,3060.0,3060.0,3000.0
1041.0,히어로즈 26-09 회사채(AA-이상)액티브,49780.0,0.0,0.00%,0.0,49750.0,49785.0,49730.0
1042.0,삼정펄프,24250.0,0.0,0.00%,5000.0,24050.0,24400.0,24050.0
1043.0,SOL 24-06 국고채액티브,103270.0,20.0,-0.02%,0.0,103270.0,103270.0,103270.0
1044.0,미래에셋맵스리츠,3010.0,10.0,+0.33%,1000.0,3010.0,3010.0,2995.0
1045.0,부산산업,57200.0,200.0,-0.35%,5000.0,56200.0,57800.0,56200.0
1046.0,ACE G2전기차&자율주행액티브,8040.0,90.0,-1.11%,0.0,8070.0,8070.0,8015.0
1047.0,아모레G우,9350.0,50.0,-0.53%,500.0,9490.0,9490.0,9230.0
1048.0,한국종합기술,5440.0,50.0,+0.93%,500.0,5330.0,5460.0,5320.0
1049.0,세원정공,5940.0,30.0,-0.50%,500.0,5940.0,5970.0,5880.0
1050.0,KC그린홀딩스,2640.0,0.0,0.00%,500.0,2600.0,2640.0,2555.0
1051.0,DSR제강,4085.0,5.0,-0.12%,500.0,4085.0,4105.0,4040.0
1052.0,키움 미국달러선물 ETN,11620.0,0.0,0.00%,0.0,11620.0,11620.0,11620.0
1053.0,IHQ,3585.0,0.0,0.00%,500.0,0.0,0.0,0.0
1054.0,TIGER 차이나HSCEI,8650.0,90.0,-1.03%,0.0,8780.0,8780.0,8650.0
1055.0,부국증권우,19140.0,120.0,-0.62%,5000.0,19140.0,19140.0,19140.0
1056.0,TIGER 경기방어,8065.0,10.0,+0.12%,0.0,8035.0,8090.0,8010.0
1057.0,KB Wise 분할매매 ETN,9525.0,0.0,0.00%,0.0,9525.0,9525.0,9525.0
1058.0,SK케미칼우,27000.0,150.0,+0.56%,5000.0,26750.0,27150.0,26750.0
1059.0,KODEX 200미국채혼합,11695.0,20.0,+0.17%,0.0,11700.0,11700.0,11650.0
1060.0,에스메디,399.0,1.0,+0.25%,500.0,398.0,403.0,393.0
1061.0,KODEX 아시아달러채권SRI플러스액티브,51060.0,130.0,-0.25%,0.0,51180.0,51185.0,51060.0
1062.0,KBSTAR 중국본토대형주CSI100,15755.0,5.0,-0.03%,0.0,15810.0,15810.0,15675.0
1063.0,SJM,3625.0,125.0,+3.57%,500.0,3500.0,3670.0,3480.0
1064.0,성보화학,2805.0,0.0,0.00%,500.0,2810.0,2825.0,2780.0
1065.0,두산2우B,62500.0,2400.0,+3.99%,5000.0,60300.0,63300.0,60200.0
1066.0,삼일씨엔에스,4370.0,10.0,+0.23%,1000.0,4340.0,4370.0,4225.0
1067.0,에쓰씨엔지니어링,1715.0,4.0,+0.23%,500.0,1718.0,1733.0,1650.0
1068.0,영흥,545.0,14.0,+2.64%,500.0,532.0,548.0,518.0
1069.0,ARIRANG K방산Fn,10405.0,385.0,+3.84%,0.0,10045.0,10445.0,10030.0
1070.0,KODEX 차이나H레버리지(H),1570.0,50.0,-3.09%,0.0,1605.0,1605.0,1565.0
1071.0,모나미,2915.0,10.0,+0.34%,1000.0,2875.0,2925.0,2875.0
1072.0,미래에셋 레버리지 코스닥150 선물 ETN,27450.0,715.0,+2.67%,0.0,26735.0,27665.0,26550.0
1073.0,세원이앤씨,1270.0,0.0,0.00%,500.0,0.0,0.0,0.0
1074.0,시디즈,27250.0,100.0,-0.37%,500.0,27400.0,27500.0,27200.0
1075.0,ARIRANG 미국S&P500(H),17030.0,105.0,-0.61%,0.0,17020.0,17045.0,17015.0
1076.0,한익스프레스,4520.0,40.0,+0.89%,500.0,4500.0,4545.0,4465.0
1077.0,KB 블룸버그 레버리지 천연가스 선물 ETN,21680.0,2360.0,-9.82%,0.0,21835.0,21835.0,21565.0
1078.0,TIMEFOLIO Kstock액티브,7840.0,15.0,-0.19%,0.0,7820.0,7855.0,7785.0
1079.0,선도전기,3000.0,0.0,0.00%,500.0,0.0,0.0,0.0
1080.0,계양전기,1977.0,0.0,0.00%,500.0,1989.0,1989.0,1962.0
1081.0,비상교육,4125.0,0.0,0.00%,500.0,4030.0,4125.0,3945.0
1082.0,에이엔피,1197.0,29.0,-2.37%,500.0,1226.0,1229.0,1185.0
1083.0,한창제지,893.0,3.0,-0.33%,500.0,880.0,895.0,877.0
1084.0,KODEX WTI원유선물인버스(H),4115.0,5.0,-0.12%,0.0,4120.0,4120.0,4095.0
1085.0,현대건설우,50200.0,200.0,+0.40%,5000.0,50200.0,50200.0,49700.0
1086.0,ACE 미국달러SOFR금리(합성),10475.0,15.0,-0.14%,0.0,10495.0,10510.0,10460.0
1087.0,롯데칠성우,66800.0,100.0,-0.15%,500.0,66900.0,66900.0,66800.0
1088.0,KR모터스,537.0,4.0,-0.74%,500.0,545.0,551.0,528.0
1089.0,티에이치엔,2845.0,5.0,-0.18%,500.0,2850.0,2870.0,2830.0
1090.0,신세계건설,12780.0,80.0,+0.63%,5000.0,12690.0,12780.0,12590.0
1091.0,미래에셋증권우,3625.0,20.0,+0.55%,5000.0,3610.0,3655.0,3580.0
1092.0,대신 인버스 천연가스 선물 ETN(H),6370.0,290.0,+4.77%,0.0,6235.0,6430.0,6235.0
1093.0,범양건영,2050.0,0.0,0.00%,1000.0,2005.0,2060.0,1988.0
1094.0,메리츠 KAP 통안채 3개월 ETN,50795.0,0.0,0.00%,0.0,50795.0,50795.0,50795.0
1095.0,ACE 단기채권알파액티브,104140.0,10.0,+0.01%,0.0,104145.0,104145.0,104135.0
1096.0,TIGER 미국S&P500레버리지(합성 H),24380.0,275.0,-1.12%,0.0,24360.0,24410.0,24305.0
1097.0,KBSTAR 고배당,11390.0,105.0,-0.91%,0.0,11500.0,11500.0,11360.0
1098.0,신한 인버스 2X WTI원유 선물 ETN(H),80.0,0.0,0.00%,0.0,80.0,85.0,80.0
1099.0,남양유업우,251500.0,500.0,+0.20%,5000.0,251500.0,252000.0,251000.0
1100.0,HANARO 종합채권(AA-이상)액티브,100150.0,0.0,0.00%,0.0,100150.0,100150.0,100150.0
1101.0,진양화학,3170.0,5.0,+0.16%,500.0,3130.0,3175.0,3060.0
1102.0,대양금속,1328.0,45.0,+3.51%,500.0,1220.0,1410.0,1220.0
1103.0,체시스,1564.0,35.0,-2.19%,500.0,1591.0,1621.0,1531.0
1104.0,SJM홀딩스,3345.0,25.0,+0.75%,500.0,3275.0,3345.0,3260.0
1105.0,HANARO 32-10 국고채액티브,49610.0,115.0,-0.23%,0.0,49605.0,49685.0,49545.0
1106.0,티웨이홀딩스,442.0,1.0,+0.23%,500.0,431.0,447.0,431.0
1107.0,SOL 미국S&P500,11620.0,120.0,-1.02%,0.0,11720.0,11720.0,11605.0
1108.0,QV 코스닥 150 ETN,12150.0,10.0,-0.08%,0.0,12305.0,12305.0,12150.0
1109.0,한화솔루션우,18850.0,30.0,+0.16%,5000.0,18000.0,19000.0,18000.0
1110.0,삼화전자,3990.0,0.0,0.00%,1000.0,3885.0,4035.0,3880.0
1111.0,KB 인버스 천연가스 선물 ETN,10715.0,465.0,+4.54%,0.0,10795.0,10825.0,10715.0
1112.0,케이탑리츠,1001.0,1.0,-0.10%,1000.0,1002.0,1002.0,997.0
1113.0,TBH글로벌,2300.0,30.0,-1.29%,500.0,2330.0,2335.0,2295.0
1114.0,키움 코스피 200 ETN,9565.0,10.0,-0.10%,0.0,9565.0,9565.0,9565.0
1115.0,메타랩스,1916.0,3.0,+0.16%,2500.0,1914.0,1923.0,1851.0
1116.0,일진디스플,926.0,2.0,+0.22%,500.0,939.0,939.0,901.0
1117.0,대림통상,3130.0,330.0,-9.54%,1000.0,3135.0,3200.0,2980.0
1118.0,바다로19호,3135.0,5.0,+0.16%,5000.0,3135.0,3135.0,3130.0
1119.0,QV 레버리지 S&P500 ETN,23805.0,430.0,-1.77%,0.0,23915.0,23915.0,23805.0
1120.0,KODEX 차이나2차전지MSCI(합성),6025.0,70.0,+1.18%,0.0,5995.0,6040.0,5925.0
1121.0,HANARO e커머스,9235.0,100.0,-1.07%,0.0,9330.0,9330.0,9100.0
1122.0,MH에탄올,6420.0,70.0,+1.10%,500.0,6350.0,6440.0,6340.0
1123.0,원림,20600.0,300.0,-1.44%,5000.0,20650.0,20900.0,20250.0
1124.0,DL이앤씨2우(전환),22400.0,200.0,-0.88%,5000.0,22450.0,22600.0,22300.0
1125.0,KBSTAR 금융채액티브,99740.0,15.0,+0.02%,0.0,99740.0,99740.0,99740.0
1126.0,영화금속,882.0,11.0,+1.26%,500.0,876.0,884.0,874.0
1127.0,TIGER 차이나바이오테크SOLACTIVE,6945.0,165.0,+2.43%,0.0,6785.0,6990.0,6670.0
1128.0,갤럭시아에스엠,1677.0,8.0,+0.48%,500.0,1651.0,1678.0,1647.0
1129.0,ACE 미국빅테크TOP7 Plus,9400.0,55.0,+0.59%,0.0,9430.0,9435.0,9390.0
1130.0,솔루스첨단소재1우,5340.0,40.0,+0.75%,100.0,5270.0,5460.0,5150.0
1131.0,대한방직,8480.0,20.0,-0.24%,1000.0,8590.0,8590.0,8370.0
1132.0,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),44940.0,3875.0,+9.44%,0.0,44880.0,45135.0,44880.0
1133.0,하나 블룸버그 -2X 천연가스 선물 ETN(H),44900.0,4255.0,+10.47%,0.0,45190.0,45190.0,44900.0
1134.0,KODEX 유럽탄소배출권선물ICE(H),12225.0,95.0,-0.77%,0.0,12220.0,12230.0,12215.0
1135.0,TRUE 인버스 2X 나스닥 100 ETN,1490.0,10.0,-0.67%,0.0,1500.0,1500.0,1485.0
1136.0,미래에셋 레버리지 코스피200 선물 ETN,22260.0,25.0,-0.11%,0.0,22010.0,22270.0,21995.0
1137.0,평화홀딩스,3040.0,50.0,+1.67%,500.0,2970.0,3045.0,2960.0
1138.0,TIGER 코스닥150 레버리지,9525.0,235.0,+2.53%,0.0,9260.0,9610.0,9200.0
1139.0,HANARO 단기채권액티브,104655.0,30.0,+0.03%,0.0,104680.0,104680.0,104655.0
1140.0,세기상사,7880.0,610.0,+8.39%,500.0,7190.0,7900.0,7090.0
1141.0,KBSTAR Fn컨택트대표,6980.0,20.0,+0.29%,0.0,6915.0,6980.0,6915.0
1142.0,유엔젤,3275.0,100.0,+3.15%,500.0,3175.0,3345.0,3175.0
1143.0,ACE 삼성그룹섹터가중,13910.0,15.0,+0.11%,0.0,13810.0,13915.0,13775.0
1144.0,에셋플러스 글로벌플랫폼액티브,6730.0,0.0,0.00%,0.0,6735.0,6735.0,6695.0
1145.0,TIGER 인버스,5575.0,15.0,-0.27%,0.0,5615.0,5625.0,5575.0
1146.0,KODEX 200롱코스닥150숏선물,8860.0,125.0,-1.39%,0.0,8915.0,8930.0,8845.0
1147.0,TIGER 글로벌클라우드컴퓨팅INDXX,8610.0,20.0,-0.23%,0.0,8535.0,8625.0,8535.0
1148.0,대신 S&P 인버스 2X 천연가스 선물 ETN,41940.0,3505.0,+9.12%,0.0,42255.0,42700.0,41820.0
1149.0,국보,3385.0,45.0,+1.35%,5000.0,3270.0,3400.0,3250.0
1150.0,KOSEF 통안채1년,104275.0,10.0,+0.01%,0.0,104285.0,104295.0,104275.0
1151.0,삼성 미국 대형 성장주 ETN,20810.0,0.0,0.00%,0.0,20810.0,20810.0,20810.0
1152.0,삼성 코스닥 150 ETN,8300.0,30.0,+0.36%,0.0,8160.0,8300.0,8130.0
1153.0,대신 인버스 2X 알루미늄 선물 ETN(H),41235.0,700.0,-1.67%,0.0,41235.0,41235.0,41235.0
1154.0,형지엘리트,1323.0,9.0,+0.68%,500.0,1295.0,1330.0,1293.0
1155.0,키움 코스닥 150 ETN,10295.0,0.0,0.00%,0.0,10295.0,10295.0,10295.0
1156.0,한국전자홀딩스,879.0,7.0,+0.80%,500.0,872.0,888.0,865.0
1157.0,삼성 레버리지 나스닥 100 ETN(H),10260.0,60.0,+0.59%,0.0,10245.0,10265.0,10225.0
1158.0,신한 레버리지 금 선물 ETN,20490.0,350.0,+1.74%,0.0,21000.0,21000.0,20465.0
1159.0,대유에이텍,352.0,5.0,+1.44%,500.0,364.0,389.0,351.0
1160.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,16325.0,65.0,-0.40%,0.0,16380.0,16505.0,16295.0
1161.0,WOORI 단기국공채액티브,50805.0,10.0,+0.02%,0.0,50805.0,50805.0,50805.0
1162.0,ACE 인도네시아MSCI(합성),9675.0,35.0,-0.36%,0.0,9710.0,9740.0,9675.0
1163.0,WISCOM,2645.0,60.0,+2.32%,500.0,2585.0,2745.0,2585.0
1164.0,이화산업,14350.0,120.0,-0.83%,5000.0,14350.0,14650.0,14160.0
1165.0,국동,700.0,5.0,+0.72%,500.0,694.0,706.0,686.0
1166.0,KODEX 증권,5710.0,0.0,0.00%,0.0,5710.0,5715.0,5670.0
1167.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),8140.0,55.0,-0.67%,0.0,8200.0,8200.0,8125.0
1168.0,SK디스커버리우,29350.0,150.0,+0.51%,5000.0,29300.0,29750.0,29100.0
1169.0,유화증권우,2260.0,0.0,0.00%,1000.0,2260.0,2260.0,2260.0
1170.0,KODEX 미국달러선물인버스,8395.0,25.0,+0.30%,0.0,8365.0,8400.0,8360.0
